movieid,userid,imdbid,rating,timestamp
9807,16103,282830,4,"2008-01-27 13:58:10"
9816,16103,774821,4,"2008-01-06 15:53:14"
9818,16103,757830,3,"2008-01-04 11:42:16"
9821,16103,5640,5,"2007-05-29 07:59:29"
9821,16104,5640,2,"2007-11-06 11:16:25"
3189,16122,553579,3,"2004-08-15 16:49:04"
3323,16122,206194,2,"2004-08-15 16:23:57"
4057,16122,263097,5,"2004-08-15 17:18:01"
5171,16122,482818,3,"2004-08-15 17:13:43"
5324,16122,553084,3,"2004-08-15 17:10:56"
5914,16122,329040,1,"2004-08-15 17:36:10"
6057,16122,563792,5,"2004-08-15 16:31:35"
6097,16122,139392,3,"2005-08-27 17:17:12"
7212,16122,592282,4,"2004-08-15 16:39:37"
7755,16122,265326,4,"2005-08-27 17:04:20"
4354,16123,222736,4,"2006-02-08 09:29:54"
4057,16125,263097,2,"2007-01-05 17:13:47"
8779,16125,118728,3,"2007-01-05 17:30:43"
9821,16129,5640,5,"2007-11-06 14:00:29"
3233,16133,761834,4,"2003-08-01 00:22:07"
3323,16133,206194,4,"2005-02-12 19:40:11"
4252,16133,606157,2,"2006-07-21 16:48:52"
4354,16133,222736,3,"2003-09-21 19:54:48"
5123,16133,293844,4,"2006-07-21 16:41:28"
5161,16133,594736,3,"2003-07-04 23:47:12"
6058,16133,149983,5,"2003-07-06 05:19:41"
6163,16133,71551,3,"2004-01-21 21:01:32"
7235,16133,586778,4,"2004-03-22 02:47:37"
7247,16133,153516,5,"2004-03-29 02:41:07"
9821,16133,5640,5,"2008-01-04 20:13:49"
3233,16137,761834,3,"2001-04-09 10:27:02"
3323,16138,206194,5,"2002-08-29 15:20:13"
5123,16139,293844,3,"2006-02-11 07:37:53"
3323,16144,206194,4,"2005-07-01 00:33:30"
5123,16144,293844,4,"2005-04-07 18:12:30"
5171,16144,482818,4,"2005-12-22 17:14:18"
5324,16144,553084,4,"2005-12-22 17:18:36"
6425,16144,572780,4,"2005-04-07 18:14:46"
7755,16144,265326,4,"2005-07-01 00:54:48"
8779,16144,118728,5,"2005-12-22 17:17:32"
3216,16146,497831,4,"2003-07-20 23:10:53"
3233,16146,761834,4,"2003-07-19 20:56:47"
3366,16146,537673,3,"2003-07-20 23:11:34"
3467,16146,720946,4,"2003-07-20 23:10:44"
4252,16146,606157,3,"2003-07-20 23:11:45"
6097,16146,139392,2,"2003-07-20 23:12:37"
4999,16148,131080,2,"2002-09-16 17:18:10"
8779,16149,118728,5,"2006-02-08 10:40:54"
3233,16162,761834,4,"2003-07-12 08:08:46"
4057,16162,263097,4,"2003-07-12 10:14:28"
4252,16162,606157,3,"2003-07-12 08:46:54"
5171,16162,482818,4,"2003-07-12 10:11:58"
3189,16163,553579,2,"2005-04-09 12:27:14"
3216,16163,497831,3,"2005-04-07 21:25:48"
3366,16163,537673,3,"2005-04-09 12:37:52"
3467,16163,720946,3,"2005-04-07 21:25:05"
3906,16163,186633,1,"2005-04-07 21:16:40"
4068,16163,5663,2,"2005-04-09 13:02:48"
4132,16163,203877,3,"2005-04-07 21:11:34"
4252,16163,606157,3,"2005-04-09 12:32:56"
4354,16163,222736,2,"2005-04-09 12:29:05"
4681,16163,83207,4,"2005-04-07 21:46:20"
7755,16163,265326,5,"2005-04-09 10:06:14"
3323,16164,206194,4,"2008-09-05 16:24:38"
4057,16164,263097,3,"2008-12-06 14:04:15"
5123,16164,293844,3,"2008-12-04 21:32:16"
5171,16164,482818,3,"2008-12-06 14:06:48"
7755,16164,265326,4,"2008-09-05 16:18:49"
8779,16164,118728,3,"2008-09-05 16:36:12"
9807,16164,282830,4,"2008-09-05 16:23:08"
9816,16164,774821,4,"2008-12-04 21:20:55"
9821,16164,5640,4,"2008-09-05 16:21:43"
3366,16168,537673,4,"2004-08-16 06:56:25"
4252,16168,606157,4,"2004-08-16 09:55:26"
5171,16168,482818,4,"2004-08-16 07:39:03"
6058,16168,149983,4,"2007-04-07 13:02:51"
6097,16168,139392,3,"2004-08-16 10:20:39"
8901,16168,135403,4,"2007-04-30 07:48:49"
8935,16168,73074,3,"2007-04-30 07:49:12"
4354,16169,222736,2,"2006-02-08 10:39:27"
7755,16169,265326,3,"2006-02-08 10:26:22"
9514,16169,479560,4,"2006-08-01 09:25:12"
3467,16172,720946,4,"2003-07-14 10:08:33"
4064,16172,605309,3,"2003-07-14 09:50:17"
4132,16172,203877,4,"2003-07-14 09:48:53"
5123,16172,293844,5,"2003-07-14 09:21:48"
5171,16172,482818,4,"2003-07-13 17:01:55"
7755,16173,265326,4,"2005-04-07 22:32:00"
7755,16174,265326,5,"2007-01-05 13:34:35"
5123,16175,293844,2,"2008-09-05 17:12:48"
7755,16175,265326,3,"2008-09-05 17:12:39"
8779,16175,118728,3,"2008-09-05 17:32:24"
8939,16175,535649,3,"2008-09-05 19:23:54"
4132,16181,203877,3,"2007-12-11 07:50:30"
5171,16181,482818,4,"2007-12-11 07:54:30"
9807,16181,282830,5,"2007-12-11 06:48:14"
3189,16184,553579,3,"2007-11-07 02:21:20"
3216,16184,497831,4,"2007-11-07 02:13:12"
3323,16184,206194,3,"2007-11-06 14:13:15"
4057,16184,263097,4,"2007-11-06 14:35:45"
4354,16184,222736,3,"2007-11-06 14:35:48"
5123,16184,293844,3,"2007-11-06 14:20:31"
5171,16184,482818,4,"2007-11-06 14:31:14"
7755,16184,265326,4,"2007-11-06 14:07:04"
8779,16184,118728,4,"2007-11-06 14:13:40"
8901,16184,135403,5,"2007-11-07 02:08:05"
9807,16184,282830,5,"2007-11-06 14:10:56"
9821,16184,5640,5,"2007-11-06 14:07:14"
4354,16187,222736,3,"2003-07-12 17:24:30"
6058,16187,149983,3,"2003-07-12 17:32:30"
3323,16188,206194,4,"2005-04-08 05:45:27"
5171,16188,482818,3,"2005-04-08 05:38:38"
7755,16188,265326,4,"2005-04-07 23:42:04"
3323,16191,206194,3,"2004-08-15 22:42:10"
4252,16191,606157,3,"2004-08-15 22:52:25"
4076,16203,2862,3,"2001-11-07 00:38:05"
3216,16205,497831,4,"2005-04-08 05:13:53"
3323,16205,206194,3,"2005-04-08 11:28:28"
7755,16205,265326,5,"2005-04-08 11:28:51"
4057,16210,263097,4,"2003-07-12 23:49:58"
4354,16210,222736,3,"2003-07-13 01:24:11"
5123,16211,293844,4,"2005-04-08 06:40:34"
3323,16213,206194,3,"2008-09-09 19:40:15"
4057,16213,263097,3,"2008-09-09 19:52:11"
5123,16213,293844,3,"2008-10-06 14:51:43"
7755,16213,265326,1,"2008-09-05 22:35:43"
9821,16213,5640,4,"2008-12-07 08:18:59"
3189,16218,553579,3,"2000-02-17 08:10:54"
3233,16219,761834,3,"2000-11-21 14:17:30"
3323,16219,206194,3,"2000-11-21 14:17:03"
3467,16219,720946,2,"2000-11-20 14:05:43"
7755,16220,265326,4,"2007-03-18 19:08:23"
9807,16220,282830,4,"2007-08-12 17:44:35"
3233,16227,761834,3,"2001-03-26 00:01:00"
3323,16227,206194,4,"2000-11-20 05:55:47"
3467,16227,720946,3,"2000-11-20 01:02:41"
4132,16227,203877,5,"2003-04-24 17:06:53"
5171,16227,482818,3,"2002-10-20 23:55:38"
6058,16227,149983,2,"2003-04-21 19:07:37"
7235,16227,586778,3,"2004-07-28 02:10:08"
8901,16227,135403,3,"2006-11-05 14:47:54"
9797,16227,97821,3,"2007-06-21 13:32:26"
10227,16227,577929,3,"2008-09-07 00:18:44"
4354,16230,222736,3,"2004-08-16 08:50:17"
3233,16233,761834,5,"2005-04-08 07:12:52"
4252,16242,606157,5,"2001-07-02 11:53:25"
3323,16244,206194,2,"2005-04-08 08:08:41"
5171,16244,482818,4,"2005-04-08 08:44:40"
7212,16244,592282,2,"2005-04-08 08:52:38"
7247,16244,153516,3,"2005-04-08 08:14:37"
3323,16245,206194,3,"2007-01-07 00:57:19"
5171,16245,482818,3,"2007-01-07 01:09:22"
7755,16245,265326,4,"2007-01-05 23:20:17"
5123,16246,293844,3,"2008-09-24 10:54:38"
6058,16246,149983,5,"2008-09-17 11:55:50"
7212,16246,592282,5,"2008-09-17 12:01:33"
7755,16246,265326,4,"2008-09-24 10:52:59"
9816,16246,774821,4,"2008-09-09 09:51:34"
9821,16246,5640,4,"2008-09-06 18:36:00"
10178,16246,324078,3,"2008-09-13 17:31:15"
3366,16249,537673,5,"2002-09-11 21:06:00"
5324,16249,553084,1,"2002-08-30 10:36:45"
7755,16250,265326,5,"2007-11-14 12:29:39"
5959,16264,222693,3,"2003-07-27 21:09:20"
3189,16267,553579,5,"2000-07-11 16:27:30"
3323,16267,206194,5,"2000-07-11 16:28:13"
3323,16268,206194,4,"2001-10-23 17:52:48"
3467,16268,720946,4,"2001-10-23 17:56:32"
4064,16268,605309,4,"2001-08-08 09:16:59"
4132,16268,203877,3,"2001-10-23 17:48:20"
5123,16268,293844,5,"2002-05-05 10:55:20"
5324,16268,553084,3,"2002-11-17 06:48:58"
6058,16268,149983,3,"2003-04-01 06:28:20"
7235,16268,586778,4,"2004-08-30 06:14:00"
7755,16268,265326,5,"2004-06-15 18:30:44"
8860,16268,57702,3,"2007-07-03 08:58:41"
8939,16268,535649,4,"2005-03-24 08:17:35"
9739,16268,233608,4,"2007-07-03 08:52:16"
9775,16268,744807,4,"2008-07-12 10:41:29"
9779,16268,205482,1,"2007-07-03 08:53:32"
9797,16268,97821,4,"2007-08-30 08:01:17"
9807,16268,282830,5,"2007-08-30 08:01:27"
4354,16271,222736,2,"2004-08-16 11:12:47"
5123,16272,293844,4,"2006-02-08 17:33:56"
5914,16272,329040,3,"2006-02-08 18:04:14"
5915,16272,445892,3,"2006-02-08 18:13:55"
6097,16272,139392,4,"2006-02-08 17:37:20"
8779,16272,118728,3,"2006-02-08 17:10:13"
3189,16277,553579,1,"2005-04-10 18:36:17"
3233,16277,761834,4,"2005-04-09 12:55:16"
3323,16277,206194,4,"2005-04-09 11:12:10"
4064,16277,605309,3,"2005-04-11 11:50:50"
4132,16277,203877,3,"2005-04-10 15:29:05"
7755,16277,265326,4,"2005-04-09 11:27:19"
5123,16278,293844,4,"2007-01-06 01:59:49"
4057,16281,263097,2,"2001-11-07 05:42:36"
4068,16281,5663,1,"2001-11-07 08:56:36"
4076,16281,2862,1,"2001-11-07 05:42:36"
4132,16281,203877,2,"2001-11-07 05:41:56"
4354,16281,222736,3,"2001-11-07 05:40:37"
3323,16286,206194,4,"2000-07-06 13:33:25"
3189,16287,553579,1,"2001-04-10 07:36:26"
3216,16287,497831,3,"2001-04-10 07:34:41"
3323,16287,206194,4,"2001-04-10 07:32:45"
3467,16287,720946,3,"2001-04-10 07:35:16"
4057,16287,263097,3,"2001-04-10 07:28:22"
4068,16287,5663,1,"2001-04-10 07:29:08"
4076,16287,2862,2,"2001-04-10 07:28:22"
3467,16294,720946,3,"2003-07-13 13:52:22"
3961,16294,50158,3,"2003-07-13 13:27:11"
4057,16294,263097,3,"2003-07-13 13:16:38"
4132,16294,203877,4,"2003-07-13 13:12:22"
4252,16294,606157,2,"2003-07-13 13:07:13"
4354,16294,222736,3,"2003-07-13 13:04:36"
5123,16294,293844,3,"2003-07-13 12:11:55"
5324,16294,553084,2,"2003-07-13 11:55:08"
3233,16296,761834,4,"2000-03-02 07:26:50"
3323,16296,206194,4,"2000-03-20 07:04:14"
3467,16296,720946,3,"2000-04-24 16:53:50"
4057,16296,263097,4,"2001-03-04 20:36:20"
4068,16296,5663,2,"2001-03-14 06:05:04"
4252,16296,606157,4,"2001-07-21 19:47:40"
5171,16296,482818,4,"2002-07-23 20:14:04"
8935,16296,73074,2,"2005-03-28 06:33:27"
3467,16300,720946,2,"2000-11-20 00:45:53"
3323,16301,206194,4,"2003-07-13 14:18:09"
4057,16301,263097,2,"2003-07-13 13:28:32"
4064,16301,605309,3,"2003-07-13 13:28:15"
4132,16301,203877,4,"2003-07-13 13:26:59"
4252,16301,606157,3,"2003-07-13 13:23:36"
4999,16301,131080,2,"2003-07-13 13:03:55"
5123,16301,293844,4,"2003-07-13 13:00:48"
5171,16301,482818,3,"2003-07-13 12:59:49"
6057,16302,563792,3,"2005-04-08 10:54:05"
7755,16302,265326,5,"2005-04-08 10:40:47"
3323,16305,206194,4,"2008-01-13 13:05:03"
8935,16305,73074,4,"2008-02-14 08:15:55"
10143,16305,129154,4,"2008-02-14 06:50:30"
7755,16308,265326,5,"2006-05-21 21:13:39"
4681,16310,83207,5,"2004-08-16 14:02:26"
3233,16315,761834,5,"2005-04-08 14:02:19"
3961,16316,50158,3,"2008-09-06 11:26:40"
3233,16318,761834,3,"2001-05-09 06:25:46"
3233,16321,761834,5,"2008-09-05 10:47:20"
3323,16321,206194,4,"2007-11-06 15:39:44"
3366,16321,537673,1,"2008-07-19 03:46:35"
4076,16321,2862,3,"2008-09-04 14:31:44"
4252,16321,606157,2,"2008-07-16 12:45:45"
4354,16321,222736,3,"2008-07-16 12:44:22"
5123,16321,293844,5,"2008-07-16 12:40:32"
5914,16321,329040,3,"2008-07-19 06:07:39"
8779,16321,118728,5,"2008-07-16 13:47:49"
8901,16321,135403,5,"2007-11-06 15:44:57"
8935,16321,73074,3,"2008-07-19 06:04:27"
8939,16321,535649,4,"2008-07-16 12:42:43"
9775,16321,744807,3,"2008-07-18 13:55:03"
9782,16321,263101,3,"2008-07-18 14:56:43"
9797,16321,97821,5,"2008-07-18 14:49:49"
9807,16321,282830,3,"2008-07-16 13:45:17"
9816,16321,774821,4,"2008-07-18 14:31:50"
9818,16321,757830,1,"2008-07-18 14:29:10"
9821,16321,5640,5,"2007-11-06 15:25:33"
10143,16321,129154,1,"2008-07-17 11:24:04"
10227,16321,577929,4,"2008-07-18 13:05:48"
10234,16321,453386,3,"2008-07-23 07:14:09"
3323,16326,206194,5,"2008-09-06 12:33:17"
4057,16326,263097,4,"2008-09-06 16:10:42"
4132,16326,203877,5,"2008-09-06 16:12:19"
5123,16326,293844,5,"2008-09-06 15:52:25"
5171,16326,482818,4,"2008-09-06 16:09:56"
3323,16329,206194,4,"2001-11-28 21:15:23"
3323,16330,206194,4,"2004-08-16 15:18:46"
3366,16330,537673,3,"2004-08-16 15:27:30"
7212,16330,592282,3,"2004-08-16 15:24:00"
7235,16330,586778,3,"2004-11-10 17:36:21"
7755,16330,265326,4,"2005-12-18 08:37:01"
8779,16330,118728,3,"2005-12-18 08:42:37"
3216,16334,497831,2,"2000-11-19 23:45:41"
3233,16338,761834,4,"2002-08-30 20:33:46"
3323,16338,206194,3,"2002-08-30 20:29:03"
4057,16338,263097,3,"2002-08-30 21:36:50"
4132,16338,203877,3,"2002-08-30 20:36:39"
5171,16338,482818,3,"2002-08-30 20:47:12"
7755,16339,265326,5,"2004-08-16 15:37:25"
7755,16340,265326,3,"2007-11-06 15:19:48"
9797,16340,97821,5,"2007-11-06 15:24:33"
9807,16340,282830,5,"2007-11-06 15:22:31"
3189,16343,553579,3,"2000-11-20 00:55:02"
3323,16343,206194,3,"2000-11-20 00:48:09"
3189,16344,553579,2,"2003-07-13 19:12:12"
4354,16344,222736,4,"2003-07-13 19:03:31"
5123,16344,293844,4,"2003-07-13 19:00:40"
7755,16345,265326,5,"2005-04-08 15:47:42"
3189,16347,553579,3,"2001-04-10 14:22:46"
3961,16347,50158,2,"2001-04-10 14:06:59"
3961,16348,50158,2,"2002-08-30 18:06:46"
3366,16355,537673,4,"2000-04-06 10:28:47"
3323,16356,206194,4,"2000-09-14 18:53:09"
4132,16358,203877,3,"2002-08-30 23:30:21"
4252,16359,606157,5,"2006-03-12 17:02:08"
5123,16359,293844,4,"2006-02-08 19:21:26"
6058,16359,149983,5,"2006-03-12 17:01:48"
7755,16359,265326,5,"2006-02-08 19:16:25"
8779,16359,118728,5,"2006-03-16 20:59:17"
5123,16366,293844,3,"2004-08-16 19:43:11"
5324,16366,553084,2,"2004-08-16 19:26:28"
4057,16375,263097,1,"2001-04-10 18:10:51"
4132,16375,203877,3,"2001-04-10 18:08:32"
3233,16376,761834,4,"2004-08-09 09:50:33"
4132,16377,203877,4,"2004-08-16 22:04:10"
8779,16377,118728,5,"2005-08-18 22:20:19"
3467,16384,720946,2,"2000-07-06 14:48:20"
3323,16385,206194,5,"2001-04-10 18:09:54"
3216,16386,497831,4,"2004-08-17 17:33:19"
3467,16386,720946,4,"2004-08-17 18:09:53"
3216,16389,497831,3,"2002-02-26 23:45:19"
3366,16389,537673,4,"2001-12-11 03:49:44"
3467,16389,720946,4,"2001-11-12 01:34:24"
3906,16389,186633,4,"2001-11-12 01:35:08"
4068,16389,5663,4,"2003-04-03 02:36:07"
4252,16389,606157,3,"2001-11-09 01:14:39"
4999,16389,131080,2,"2002-11-18 03:35:28"
5123,16389,293844,4,"2006-02-10 05:17:01"
6058,16389,149983,3,"2005-02-12 13:12:41"
6185,16389,381182,4,"2005-05-22 12:23:31"
7062,16389,708670,4,"2005-02-02 12:12:33"
7212,16389,592282,4,"2008-08-02 10:43:38"
7755,16389,265326,4,"2006-05-07 05:48:27"
8860,16389,57702,4,"2007-11-06 12:31:54"
8901,16389,135403,4,"2005-03-19 15:24:16"
9779,16389,205482,2,"2007-05-10 22:28:06"
9818,16389,757830,4,"2007-03-30 10:24:56"
10178,16389,324078,4,"2008-08-02 10:43:19"
3233,16393,761834,4,"2002-08-31 09:00:53"
4057,16393,263097,3,"2002-08-30 19:34:59"
7212,16393,592282,3,"2005-02-23 13:06:17"
3216,16398,497831,3,"2000-11-19 23:53:02"
3323,16398,206194,4,"2000-11-29 15:02:30"
5123,16401,293844,4,"2007-01-06 12:02:17"
4354,16406,222736,4,"2002-08-30 19:12:59"
7755,16409,265326,4,"2007-11-06 17:22:21"
8779,16409,118728,4,"2007-11-06 19:18:49"
9807,16409,282830,5,"2007-11-06 19:14:14"
9821,16409,5640,4,"2007-11-06 17:23:42"
5914,16413,329040,1,"2003-07-14 07:33:18"
6057,16413,563792,4,"2004-02-27 11:27:28"
3216,16414,497831,3,"2005-04-08 21:40:57"
3323,16414,206194,2,"2005-04-08 21:35:52"
4354,16414,222736,4,"2005-04-08 22:02:52"
8901,16414,135403,4,"2005-04-08 21:55:38"
3216,16418,497831,4,"2004-08-18 08:38:13"
4057,16418,263097,4,"2004-08-18 08:37:35"
4132,16418,203877,5,"2004-08-18 08:24:26"
4354,16418,222736,4,"2004-08-18 11:17:22"
5123,16418,293844,5,"2004-08-18 11:11:16"
5171,16418,482818,4,"2004-08-18 08:15:23"
7212,16418,592282,4,"2004-08-18 10:54:32"
7755,16418,265326,5,"2004-08-18 10:46:06"
4057,16419,263097,4,"2006-02-08 22:19:22"
4252,16419,606157,4,"2006-02-09 08:49:03"
5123,16419,293844,4,"2006-02-08 21:04:26"
5171,16419,482818,3,"2006-02-10 10:55:21"
7202,16419,30571,3,"2006-02-08 20:51:45"
7320,16419,250513,3,"2006-02-08 21:03:32"
8860,16419,57702,3,"2006-09-24 10:45:19"
9420,16419,82742,3,"2006-02-18 08:30:53"
3323,16427,206194,5,"2004-08-17 10:57:10"
3323,16431,206194,4,"2005-04-08 23:23:27"
3366,16434,537673,1,"2000-07-06 15:21:17"
3216,16435,497831,5,"2004-08-17 11:13:50"
3233,16435,761834,5,"2004-08-17 11:45:23"
3323,16435,206194,3,"2004-08-17 15:17:21"
4132,16435,203877,4,"2004-08-17 11:39:50"
3323,16436,206194,4,"2006-02-09 11:56:06"
9821,16437,5640,4,"2007-11-06 17:28:27"
3233,16443,761834,4,"2004-08-17 11:47:32"
3189,16451,553579,5,"2002-08-30 20:45:59"
3323,16452,206194,4,"2006-02-08 22:07:25"
5123,16452,293844,4,"2006-02-12 20:05:28"
7755,16452,265326,4,"2006-02-08 22:17:48"
8779,16452,118728,4,"2006-02-12 20:11:30"
3233,16453,761834,3,"2008-02-29 05:51:12"
3323,16453,206194,5,"2007-11-08 15:57:34"
5123,16453,293844,2,"2007-11-08 21:27:12"
5171,16453,482818,3,"2007-11-23 16:46:22"
6058,16453,149983,2,"2007-11-08 15:39:53"
6166,16453,751416,2,"2007-11-23 20:02:54"
7149,16453,114592,2,"2007-11-08 15:21:31"
7232,16453,30828,2,"2007-11-06 18:45:48"
7247,16453,153516,3,"2007-11-08 15:42:09"
7755,16453,265326,3,"2007-11-08 21:14:04"
8860,16453,57702,2,"2007-11-06 19:03:14"
8901,16453,135403,3,"2007-11-08 15:34:47"
8903,16453,74466,2,"2007-11-06 19:08:02"
9417,16453,68898,3,"2007-11-06 19:05:56"
9739,16453,233608,2,"2007-11-08 21:00:50"
9775,16453,744807,4,"2007-12-02 07:09:01"
9807,16453,282830,3,"2008-01-06 09:55:02"
9816,16453,774821,3,"2007-11-23 20:14:27"
9821,16453,5640,2,"2008-03-22 15:30:00"
3216,16457,497831,2,"2005-04-11 05:26:31"
4132,16457,203877,4,"2005-04-11 05:18:20"
4252,16457,606157,2,"2005-04-09 17:00:01"
7755,16457,265326,3,"2005-04-10 00:01:36"
3467,16458,720946,2,"2008-09-06 22:47:24"
4132,16458,203877,2,"2008-09-07 01:15:59"
5000,16458,536976,1,"2008-09-07 11:45:04"
5078,16458,237205,3,"2008-09-07 12:50:55"
5171,16458,482818,4,"2008-09-07 10:35:55"
6057,16458,563792,2,"2008-09-07 10:27:58"
7235,16458,586778,4,"2008-09-07 11:41:10"
7247,16458,153516,3,"2008-09-07 12:49:39"
7755,16458,265326,3,"2008-09-07 02:14:21"
8779,16458,118728,3,"2008-09-07 01:44:43"
8901,16458,135403,3,"2008-09-07 11:25:01"
9514,16458,479560,2,"2008-09-07 11:13:09"
9739,16458,233608,2,"2008-09-07 11:24:18"
9797,16458,97821,3,"2008-09-07 12:23:49"
9807,16458,282830,3,"2008-09-07 13:19:42"
9816,16458,774821,3,"2008-09-07 10:35:41"
9821,16458,5640,2,"2008-09-07 12:49:36"
10178,16458,324078,1,"2008-09-07 11:30:50"
4057,16465,263097,3,"2002-10-13 19:11:19"
4064,16465,605309,2,"2002-10-13 19:14:53"
4068,16465,5663,2,"2002-10-13 19:11:19"
5171,16465,482818,3,"2002-10-13 19:09:49"
3233,16468,761834,5,"2002-09-02 15:50:01"
3323,16468,206194,4,"2002-09-02 15:50:01"
5171,16468,482818,3,"2002-08-30 21:14:10"
3467,16469,720946,4,"2006-02-09 14:10:15"
7212,16469,592282,5,"2006-02-15 17:41:28"
7247,16469,153516,3,"2006-02-15 17:40:54"
8935,16469,73074,4,"2006-02-09 12:02:04"
3323,16470,206194,5,"2007-11-06 18:12:22"
7232,16470,30828,2,"2008-01-26 21:57:33"
7755,16470,265326,5,"2007-11-06 18:35:12"
10143,16470,129154,4,"2008-01-26 21:56:11"
3189,16472,553579,4,"2000-05-05 18:22:54"
3216,16472,497831,3,"2000-05-05 18:17:58"
3323,16472,206194,5,"2000-05-05 18:17:27"
3366,16472,537673,2,"2000-05-05 18:21:18"
3323,16480,206194,4,"2000-03-23 13:55:34"
7212,16481,592282,5,"2005-04-09 07:20:46"
7247,16481,153516,4,"2005-04-09 07:39:08"
8935,16481,73074,4,"2005-04-09 07:07:37"
4354,16484,222736,3,"2002-08-30 22:16:58"
4057,16485,263097,4,"2006-02-09 04:10:19"
3323,16487,206194,3,"2001-11-07 17:03:38"
3467,16487,720946,3,"2001-11-07 16:43:26"
4068,16487,5663,1,"2001-11-07 16:56:49"
3216,16488,497831,5,"2003-07-14 11:52:16"
3467,16488,720946,4,"2003-07-15 14:01:40"
4057,16488,263097,4,"2003-07-14 12:55:55"
4252,16488,606157,5,"2003-07-15 15:29:29"
4354,16488,222736,3,"2003-07-14 12:25:46"
5000,16488,536976,4,"2003-07-14 12:03:37"
5171,16488,482818,3,"2003-07-14 13:13:23"
3233,16490,761834,4,"2007-01-06 17:59:34"
3323,16497,206194,4,"2000-11-20 00:07:20"
3366,16497,537673,2,"2000-11-20 00:13:34"
3467,16497,720946,5,"2000-11-20 00:11:15"
3189,16500,553579,2,"2008-09-07 05:36:56"
4354,16500,222736,4,"2008-09-07 05:45:45"
3233,16502,761834,5,"2001-06-01 14:37:04"
3323,16502,206194,5,"2000-10-22 11:53:54"
3906,16503,186633,5,"2001-04-11 08:46:01"
3323,16505,206194,4,"2000-11-20 00:07:11"
3961,16508,50158,5,"2001-04-11 08:32:45"
4057,16508,263097,5,"2001-04-11 08:32:45"
3233,16509,761834,3,"2002-08-31 00:40:00"
4354,16509,222736,3,"2002-08-31 00:47:32"
5171,16509,482818,4,"2002-08-30 23:16:08"
3216,16510,497831,3,"2004-08-18 02:53:57"
3233,16510,761834,4,"2004-08-23 03:23:12"
4252,16510,606157,3,"2004-08-18 02:50:09"
4354,16510,222736,3,"2004-08-23 03:39:29"
5171,16510,482818,4,"2004-08-23 03:38:58"
5324,16510,553084,1,"2004-08-23 03:38:42"
3467,16513,720946,3,"2000-11-20 00:03:40"
5123,16514,293844,2,"2007-01-06 20:17:44"
5123,16516,293844,5,"2006-12-27 17:42:55"
7149,16516,114592,4,"2006-12-27 17:47:57"
8779,16516,118728,4,"2006-12-27 17:43:08"
8903,16516,74466,4,"2006-12-27 17:45:33"
8939,16516,535649,5,"2006-12-27 17:46:25"
3189,16517,553579,1,"2001-04-11 08:50:40"
3906,16518,186633,3,"2002-09-01 08:41:18"
4252,16518,606157,4,"2002-09-01 08:19:16"
5000,16518,536976,2,"2002-09-01 08:29:19"
9775,16519,744807,4,"2007-11-06 19:04:59"
9816,16519,774821,5,"2007-11-06 19:18:31"
10178,16521,324078,4,"2008-09-07 07:31:36"
3233,16524,761834,5,"2003-05-23 00:53:32"
5123,16524,293844,4,"2003-06-30 00:28:28"
3467,16527,720946,4,"2008-09-07 08:49:52"
9821,16527,5640,4,"2008-09-07 09:02:46"
3189,16532,553579,1,"2006-03-02 03:04:08"
5123,16532,293844,3,"2006-02-09 09:32:33"
3323,16533,206194,3,"2007-11-07 00:49:37"
7755,16533,265326,5,"2007-11-07 00:36:56"
3189,16536,553579,3,"2000-11-20 00:19:57"
3233,16536,761834,4,"2000-11-20 00:07:24"
3323,16536,206194,4,"2000-11-20 00:06:47"
3467,16536,720946,2,"2000-11-20 00:15:33"
3323,16538,206194,4,"2005-04-15 14:36:07"
5171,16538,482818,4,"2005-04-15 14:39:23"
7755,16538,265326,5,"2005-04-15 13:47:52"
8939,16538,535649,4,"2005-04-09 12:40:58"
3233,16539,761834,4,"2007-01-07 04:35:20"
3323,16539,206194,5,"2007-01-07 06:05:40"
3467,16539,720946,3,"2007-01-07 16:18:21"
4057,16539,263097,4,"2007-01-07 16:19:44"
4132,16539,203877,4,"2007-01-07 16:20:17"
4252,16539,606157,3,"2007-01-07 10:39:47"
5123,16539,293844,4,"2007-01-07 06:08:14"
5171,16539,482818,3,"2007-01-07 10:21:01"
3366,16541,537673,3,"2000-07-06 18:27:08"
3467,16541,720946,2,"2000-07-06 19:01:19"
3189,16542,553579,3,"2002-10-04 12:29:46"
3233,16542,761834,3,"2002-08-31 01:44:16"
3323,16542,206194,4,"2003-12-01 02:56:08"
4354,16542,222736,3,"2002-10-04 12:27:04"
9816,16542,774821,4,"2007-07-22 11:27:46"
3189,16549,553579,4,"2008-09-07 09:57:25"
3467,16549,720946,4,"2008-09-07 09:54:20"
5000,16551,536976,4,"2002-08-31 05:15:53"
3467,16552,720946,2,"2007-11-06 21:00:27"
4057,16552,263097,3,"2007-11-06 21:01:36"
4252,16552,606157,3,"2007-11-06 21:06:42"
4354,16552,222736,3,"2007-11-06 21:03:17"
5123,16552,293844,2,"2007-11-06 20:54:21"
5171,16552,482818,3,"2007-11-06 21:03:13"
7755,16552,265326,4,"2007-11-06 20:54:28"
4057,16555,263097,3,"2001-11-07 16:59:05"
3323,16557,206194,4,"2001-07-09 11:09:10"
4132,16557,203877,3,"2003-05-26 10:15:30"
8779,16560,118728,4,"2006-03-21 04:08:28"
